#Time (S)	Lockin (mV)	Temp (V)
397.06	0.131729	0.885582
397.58	0.132675	0.886383
398.10	0.134277	0.885582
398.62	0.135300	0.884819
399.14	0.129913	0.885696
399.66	0.136276	0.885963
400.18	0.133728	0.886230
400.70	0.134308	0.885353
401.22	0.134079	0.884972
401.74	0.136658	0.886421
402.27	0.133286	0.884399
402.79	0.132492	0.884781
403.31	0.135223	0.883522
403.83	0.131622	0.885124
404.35	0.138657	0.883751
404.87	0.132187	0.884247
405.39	0.135422	0.884171
405.91	0.130066	0.885124
406.43	0.134186	0.884323
406.95	0.135849	0.884628
407.47	0.133911	0.883217
407.99	0.131073	0.884132
408.51	0.131485	0.885391
409.03	0.132889	0.883522
409.55	0.132950	0.883522
410.07	0.133011	0.882301
410.59	0.135406	0.883446
411.11	0.135742	0.885086
411.63	0.135956	0.883141
412.15	0.134216	0.882454
412.67	0.131821	0.882950
413.19	0.134430	0.882721
413.71	0.138672	0.884056
414.23	0.137222	0.882874
414.75	0.135223	0.882759
415.27	0.132690	0.881577
415.79	0.136414	0.882111
416.31	0.137466	0.884285
416.83	0.135101	0.880623
417.35	0.135742	0.882034
417.87	0.133194	0.881577
418.39	0.135239	0.881310
418.92	0.135437	0.883141
419.44	0.132065	0.881729
419.96	0.138458	0.882072
420.48	0.134903	0.882874
421.00	0.134750	0.881348
421.52	0.139343	0.881119
422.04	0.140274	0.881538
422.57	0.132416	0.881767
423.09	0.134384	0.881004
423.61	0.135376	0.881844
424.13	0.137695	0.881805
424.65	0.135590	0.881958
425.17	0.136475	0.880203
425.69	0.135834	0.881119
426.21	0.136490	0.879631
426.73	0.140503	0.881424
427.25	0.138382	0.881081
427.77	0.137512	0.879784
428.29	0.140656	0.881004
428.81	0.134689	0.880356
429.33	0.137466	0.880737
429.85	0.136566	0.881042
430.37	0.139313	0.878983
430.89	0.136642	0.879784
431.41	0.133835	0.879631
431.93	0.138962	0.879974
432.45	0.135513	0.880814
432.97	0.140106	0.879860
433.49	0.136490	0.880241
434.02	0.139847	0.880699
434.54	0.139954	0.879097
435.06	0.139832	0.879593
435.58	0.142700	0.879440
436.10	0.137802	0.880013
436.62	0.138779	0.880852
437.14	0.136902	0.879517
437.66	0.138840	0.878754
438.18	0.138107	0.877953
438.70	0.137466	0.878983
439.22	0.137573	0.879898
439.74	0.142227	0.880318
440.26	0.140411	0.878868
440.78	0.137863	0.880432
441.30	0.143555	0.878220
441.82	0.137405	0.879021
442.34	0.136200	0.878334
442.86	0.136780	0.877876
443.38	0.141266	0.879440
443.90	0.141251	0.878143
444.42	0.136658	0.877762
444.94	0.143341	0.877686
445.46	0.139923	0.877914
445.98	0.142380	0.879097
446.50	0.132187	0.878220
447.02	0.132095	0.877953
447.54	0.139221	0.876770
448.06	0.139648	0.877304
448.58	0.136566	0.877800
449.10	0.140289	0.878258
449.62	0.134460	0.876465
450.14	0.137421	0.877457
450.66	0.142151	0.876923
451.18	0.144119	0.877876
451.70	0.144592	0.877113
452.22	0.149246	0.875320
452.74	0.138306	0.876465
453.26	0.139191	0.876541
453.78	0.144394	0.877228
454.30	0.143021	0.876846
454.82	0.144226	0.876312
455.35	0.142914	0.875931
455.86	0.145432	0.875282
456.38	0.143494	0.876007
456.90	0.146240	0.876732
457.42	0.143982	0.875397
457.94	0.142136	0.875320
458.46	0.141281	0.874481
458.98	0.141098	0.873795
459.50	0.144318	0.875320
460.02	0.145554	0.873795
460.54	0.142456	0.873985
461.06	0.140274	0.874062
461.58	0.141632	0.873375
462.10	0.144852	0.874901
462.62	0.141602	0.874290
463.14	0.141571	0.872841
463.66	0.148346	0.873566
464.18	0.144592	0.872307
464.70	0.145294	0.874634
465.22	0.144775	0.874367
465.74	0.146957	0.872765
466.26	0.145096	0.872078
466.78	0.145370	0.871735
467.30	0.146469	0.872421
467.82	0.145309	0.873260
468.34	0.149734	0.871582
468.86	0.146790	0.871315
469.38	0.147461	0.870934
469.90	0.147690	0.871506
470.42	0.148422	0.872231
470.95	0.147583	0.870819
471.47	0.145432	0.871048
471.99	0.146988	0.870552
472.51	0.146347	0.870056
473.03	0.149261	0.870132
473.55	0.148041	0.869255
474.07	0.148972	0.870018
474.59	0.149445	0.870667
475.11	0.144374	0.869180
475.63	0.149612	0.869865
476.16	0.141968	0.869141
476.68	0.140762	0.868378
477.20	0.150650	0.868645
477.72	0.144831	0.868077
478.24	0.147797	0.867920
478.76	0.148407	0.869408
479.28	0.144653	0.867348
479.80	0.152420	0.867310
480.32	0.150055	0.867615
480.84	0.144531	0.867004
481.36	0.152283	0.868301
481.88	0.153915	0.866814
482.40	0.151978	0.866699
482.92	0.151108	0.866585
483.44	0.152740	0.866318
483.96	0.152908	0.867348
484.48	0.150253	0.866814
485.00	0.155182	0.866318
485.52	0.154938	0.865746
486.04	0.151047	0.865250
486.56	0.153564	0.866737
487.08	0.151230	0.864754
487.60	0.155411	0.864220
488.13	0.154770	0.864868
488.65	0.145172	0.863991
489.17	0.154312	0.864601
489.69	0.154068	0.863190
490.22	0.147217	0.862846
490.74	0.154434	0.862770
491.26	0.153519	0.862274
491.78	0.148132	0.863304
492.30	0.149109	0.863609
492.82	0.156082	0.863037
493.34	0.150238	0.862503
493.86	0.157089	0.863075
494.38	0.155624	0.862236
494.90	0.154449	0.862885
495.42	0.152710	0.861816
495.94	0.153412	0.862312
496.46	0.149506	0.860710
496.98	0.154266	0.860558
497.50	0.156281	0.860786
498.03	0.154022	0.859489
498.55	0.153168	0.859528
499.07	0.155045	0.859604
499.59	0.153412	0.859032
500.11	0.155640	0.860901
500.63	0.157150	0.859375
501.15	0.148804	0.858536
501.67	0.156158	0.858574
502.19	0.156570	0.857964
502.71	0.155701	0.858803
503.23	0.156509	0.858040
503.75	0.156952	0.857849
504.28	0.161743	0.857315
504.80	0.154053	0.856781
505.32	0.154083	0.856819
505.84	0.153381	0.855751
506.36	0.155075	0.857353
506.88	0.153275	0.856514
507.40	0.155548	0.856056
507.92	0.158020	0.855827
508.44	0.156830	0.855713
508.96	0.156036	0.855980
509.48	0.158218	0.856094
510.00	0.160736	0.854568
510.52	0.155838	0.854568
511.04	0.155899	0.853539
511.56	0.158234	0.854683
512.08	0.159500	0.854340
512.60	0.159546	0.853844
513.13	0.156418	0.852814
513.65	0.162125	0.854263
514.17	0.161774	0.853195
514.69	0.158752	0.852509
515.21	0.159195	0.852470
515.73	0.160156	0.853386
516.25	0.158737	0.851784
516.77	0.158844	0.851974
517.29	0.162872	0.850449
517.81	0.155853	0.851173
518.33	0.163437	0.850983
518.85	0.164963	0.850143
519.37	0.163376	0.849915
519.90	0.163498	0.850105
520.42	0.163025	0.849228
520.94	0.161301	0.850372
521.46	0.153931	0.849190
521.98	0.160522	0.848389
522.50	0.159012	0.848465
523.02	0.158112	0.848083
523.54	0.161438	0.849495
524.07	0.160934	0.848770
524.59	0.166412	0.847130
525.11	0.164062	0.847931
525.63	0.164124	0.846977
526.15	0.166443	0.846672
526.67	0.163605	0.846634
527.20	0.156452	0.846116
527.72	0.159378	0.844650
528.24	0.164581	0.844803
528.76	0.168137	0.846519
529.28	0.163498	0.845528
529.80	0.166351	0.844307
530.32	0.169403	0.844879
530.84	0.164383	0.844154
531.36	0.170334	0.844955
531.88	0.161987	0.842819
532.40	0.164093	0.843925
532.92	0.168900	0.842781
